name,latitude,longitude,type,published,gathered,url
Agder,58.533697190544508,7.710662305515249,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057882,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Oslo,59.975392335668623,10.738759025694977,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057890,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057896,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057904,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057950,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Trøndelag,63.911749884246412,10.899119444670195,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057958,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Rogaland,59.035166461243975,5.868373444721857,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057966,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Innlandet,61.439147777644699,10.441060410553726,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057973,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Viken,60.043864112215608,9.972647764726981,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057980,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Nordland,67.123475111553162,13.908069345866942,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057987,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Vestland,60.912912622641649,5.969116966557067,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.057993,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Bergen,60.359802393828737,5.370998003415741,Kommune,21:09-04/25-2023,2023-04-26 00:31:51.058000,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Sunnfjord,61.469799589828391,6.099745261361163,Kommune,21:09-04/25-2023,2023-04-26 00:31:51.058008,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Førde,61.452175900000000,5.857172500000000,town,21:09-04/25-2023,2023-04-26 00:31:51.058015,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Vestland,60.912912622641649,5.969116966557067,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.058022,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Vestland,60.912912622641649,5.969116966557067,Fylke,21:09-04/25-2023,2023-04-26 00:31:51.058029,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Bergen,60.359802393828737,5.370998003415741,Kommune,21:09-04/25-2023,2023-04-26 00:31:51.058036,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Førde,61.452175900000000,5.857172500000000,town,21:09-04/25-2023,2023-04-26 00:31:51.058043,https://www.nrk.no/vestland/meir-likbrenning-gjer-at-norske-krematorium-_gar-varme_-1.16385226
Agder,58.533697190544508,7.710662305515249,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058067,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Oslo,59.975392335668623,10.738759025694977,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058074,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058080,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058103,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058110,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Trøndelag,63.911749884246412,10.899119444670195,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058116,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Rogaland,59.035166461243975,5.868373444721857,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058122,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Innlandet,61.439147777644699,10.441060410553726,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058146,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Viken,60.043864112215608,9.972647764726981,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058152,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Nordland,67.123475111553162,13.908069345866942,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058158,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Vestland,60.912912622641649,5.969116966557067,Fylke,18:19-04/25-2023,2023-04-26 00:31:51.058165,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Sør,60.223645867561061,11.753809128115085,Kommune,18:19-04/25-2023,2023-04-26 00:31:51.058171,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Trysil,61.328135103093167,12.288802285974130,Kommune,18:19-04/25-2023,2023-04-26 00:31:51.058178,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Nordfjordeid,61.907680999999997,5.989138100000000,town,18:19-04/25-2023,2023-04-26 00:31:51.058208,https://www.nrk.no/norge/vil-at-fleire-minoritetsgutar-skal-be-om-hjelp-1.16371147
Agder,58.533697190544508,7.710662305515249,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058217,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Oslo,59.975392335668623,10.738759025694977,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058223,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058230,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058237,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058244,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Trøndelag,63.911749884246412,10.899119444670195,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058251,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Rogaland,59.035166461243975,5.868373444721857,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058258,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Innlandet,61.439147777644699,10.441060410553726,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058265,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Viken,60.043864112215608,9.972647764726981,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058271,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Nordland,67.123475111553162,13.908069345866942,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058278,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Vestland,60.912912622641649,5.969116966557067,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058285,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Bergen,60.359802393828737,5.370998003415741,Kommune,18:32-04/25-2023,2023-04-26 00:31:51.058291,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Førde,61.452175900000000,5.857172500000000,town,18:32-04/25-2023,2023-04-26 00:31:51.058298,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Vestland,60.912912622641649,5.969116966557067,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058305,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Vestland,60.912912622641649,5.969116966557067,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058311,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Vestland,60.912912622641649,5.969116966557067,Fylke,18:32-04/25-2023,2023-04-26 00:31:51.058318,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Bergen,60.359802393828737,5.370998003415741,Kommune,18:32-04/25-2023,2023-04-26 00:31:51.058324,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Førde,61.452175900000000,5.857172500000000,town,18:32-04/25-2023,2023-04-26 00:31:51.058331,https://www.nrk.no/vestland/overgrepssaken-i-bergen_-truet-med-a-offentliggjore-barn-1.16386455
Agder,58.533697190544508,7.710662305515249,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058338,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Oslo,59.975392335668623,10.738759025694977,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058345,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058352,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058359,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058366,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Trøndelag,63.911749884246412,10.899119444670195,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058373,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Rogaland,59.035166461243975,5.868373444721857,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058380,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Innlandet,61.439147777644699,10.441060410553726,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058403,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Viken,60.043864112215608,9.972647764726981,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058410,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Nordland,67.123475111553162,13.908069345866942,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058416,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Vestland,60.912912622641649,5.969116966557067,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058423,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Sør,60.223645867561061,11.753809128115085,Kommune,16:04-04/25-2023,2023-04-26 00:31:51.058429,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Stavanger,59.139791592364084,5.785538371545174,Kommune,16:04-04/25-2023,2023-04-26 00:31:51.058437,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Haugesund,59.470297789523585,5.195645569537758,Kommune,16:04-04/25-2023,2023-04-26 00:31:51.058444,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Rogaland,59.035166461243975,5.868373444721857,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058451,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Rogaland,59.035166461243975,5.868373444721857,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058457,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Rogaland,59.035166461243975,5.868373444721857,Fylke,16:04-04/25-2023,2023-04-26 00:31:51.058464,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Stavanger,59.139791592364084,5.785538371545174,Kommune,16:04-04/25-2023,2023-04-26 00:31:51.058471,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Haugesund,59.470297789523585,5.195645569537758,Kommune,16:04-04/25-2023,2023-04-26 00:31:51.058477,https://www.nrk.no/rogaland/prisen-for-a-lade-elbilen-har-ikke-sunket-i-takt-med-stromprisene-1.16378346
Agder,58.533697190544508,7.710662305515249,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058485,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Oslo,59.975392335668623,10.738759025694977,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058492,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058516,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058539,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058548,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Trøndelag,63.911749884246412,10.899119444670195,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058555,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Rogaland,59.035166461243975,5.868373444721857,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058563,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Innlandet,61.439147777644699,10.441060410553726,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058570,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Viken,60.043864112215608,9.972647764726981,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058577,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Nordland,67.123475111553162,13.908069345866942,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058585,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Vestland,60.912912622641649,5.969116966557067,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058592,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Tromsø,69.744523696815563,18.630325054634508,Kommune,18:01-04/25-2023,2023-04-26 00:31:51.058599,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Loppa,70.404994167852351,21.469204042661900,Kommune,18:01-04/25-2023,2023-04-26 00:31:51.058607,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Alta,70.014256568790699,23.220220219555088,Kommune,18:01-04/25-2023,2023-04-26 00:31:51.058615,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058622,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058645,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,18:01-04/25-2023,2023-04-26 00:31:51.058652,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Tromsø,69.744523696815563,18.630325054634508,Kommune,18:01-04/25-2023,2023-04-26 00:31:51.058659,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Alta,70.014256568790699,23.220220219555088,Kommune,18:01-04/25-2023,2023-04-26 00:31:51.058667,https://www.nrk.no/tromsogfinnmark/fiskeriorganisasjonene-er-bekymra-og-overraska-over-havvindforslag-1.16387398
Agder,58.533697190544508,7.710662305515249,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058675,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Oslo,59.975392335668623,10.738759025694977,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058682,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058689,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058696,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058704,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Trøndelag,63.911749884246412,10.899119444670195,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058711,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Rogaland,59.035166461243975,5.868373444721857,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058719,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Innlandet,61.439147777644699,10.441060410553726,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058726,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Viken,60.043864112215608,9.972647764726981,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058733,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Nordland,67.123475111553162,13.908069345866942,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058741,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Vestland,60.912912622641649,5.969116966557067,Fylke,20:36-04/25-2023,2023-04-26 00:31:51.058748,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Sandefjord,59.103903950749000,10.131579909716221,Kommune,20:36-04/25-2023,2023-04-26 00:31:51.058756,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
Tønsberg,59.370889777551575,10.390892038800919,Kommune,20:36-04/25-2023,2023-04-26 00:31:51.058781,https://www.nrk.no/vestfoldogtelemark/her-stormer-treneren-ut-pa-banen-for-straffekast-_-runar-har-levert-klage-1.16387512
